lpermno,gvkey,datadate,SIC4,FF12,fyear,l1_TA,l1_lnTA,l1_RD_A,l1_ROA,l1_ROE,l1_LEVERAGE,l1_DY,l1_CPNA,l1_CEOAge,l1_CEOChair,l1_CEOTenure,l1_CEOFemale,CEOPay,lnCEOPay
48523,6573,30jun2018,2030,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,665.15485,6.50002,0,.16096203,.20020591,0,.017533844,.24961407,62,1,21,0,2476.7192,14.722445
48961,6617,31dec2018,5072,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,177.02707,5.1763024,0,.15570602,.31755269,.11583547,0,.028126027,59,0,6,0,1030.7317,13.845779
50286,6639,30sep2018,2711,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,576.43567,6.356864,0,.044263508,-.29794547,.84812915,0,.017404942,55,0,2,0,1225.3636,14.018748
60943,6649,31dec2018,2510,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,3296.783,8.1007023,.0070406669,.082657427,.24659722,.35251209,.029750681,.17393461,59,0,2,0,10646.026,16.180696
65330,6653,31mar2019,6282,Finance,2018,7569.3184,8.9318581,0,.034967657,.07454101,.28792399,.027552275,.18964574,60,1,6,0,3825.8772,15.157298
89731,6669,30nov2018,1531,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,17404.053,9.7644587,0,.043237053,.10295317,.42531344,.0025485824,.16784577,59,0,21,0,15942.685,16.584511
20415,6682,30nov2018,6211,Finance,2018,43794.727,10.687268,0,.0036406454,.016992552,.36003458,.012268781,.25362885,56,0,5,0,40505.488,17.516949
50876,6730,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,41763.152,10.63977,.14215779,-.0045374716,-.017606666,.30339697,.024627043,.2174499,49,1,1,0,14235.879,16.471275
64282,6733,31jan2019,5600,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,7566.0371,8.9314251,0,.1206283,-1.3054448,.71100748,.047913756,.22836901,80,1,55,0,4128.4229,15.233406
81678,6737,31dec2018,3540,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,2234.3875,7.7117224,.019903621,.1028457,.26566464,.29347736,.015723957,.26612324,55,1,6,0,5197.2319,15.463636
49015,6742,31dec2018,6311,Finance,2018,261606.25,12.474596,0,.0073785414,.12002078,.019945841,.015090412,.023613781,67,0,11,0,12999.227,16.3804
21178,6774,31dec2018,3760,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,43192.98,10.673433,.025794802,.041465145,-2.8243046,.30659273,.023236256,.065529086,63,1,5,1,19508.814,16.786377
26710,6781,31dec2018,6331,Finance,2018,73892.578,11.210367,0,.014625688,.060612373,.14491242,.004997002,.10332303,64,0,20,0,4304.5967,15.275194
50017,6788,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,10889.783,9.2955799,0,.028403999,.057694893,.35031646,.0046893316,.000038197901,59,1,6,0,7982.1743,15.892721
54578,6791,31dec2018,6331,Finance,2018,367.54004,5.9068322,0,-.021735013,-.13286595,.17721714,0,.42311883,,,,,,
56223,6821,31dec2018,2400,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2273.3394,7.7290053,0,.15973045,.24375194,.15352257,0,.61032557,57,0,1,0,4857.3486,15.396004
61399,6829,31jan2019,5211,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,32766.354,10.397158,0,.097673625,.58692318,.48156753,.015086412,.019941621,54,1,13,0,12968.142,16.378006
64020,6831,31aug2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,210.25673,5.3483291,0,-.1006637,-.15824841,.13603906,0,.0048633083,70,0,17,0,453.34308,13.024405
59774,6845,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,520.74744,6.2552652,.019255765,.087929308,.13955167,.13762523,0,.11951193,64,0,11,0,1951.1677,14.483938
33849,6848,31dec2018,3679,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,25.583771,3.2419581,.06630376,.0042460533,.0046935175,0,0,1.623786,,,,,,
66245,6865,31dec2018,1531,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2581.3955,7.8560853,0,.051014427,.10078612,.40065467,.029043287,.22693212,74,1,30,0,5613.2583,15.540642
23835,6867,31dec2018,4932,Utilities,2018,5881.4971,8.6795664,0,.044988323,.1173244,.27070931,.028831845,.0054918462,55,0,5,0,3767.512,15.141926
50623,6900,30sep2018,3829,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1104.5839,7.0072241,.029418539,.021084448,.058501273,.38467017,.022450889,.10058939,56,0,6,0,1022.6721,13.83793
50789,6932,31dec2018,4931,Utilities,2018,1722.4661,7.4515123,0,.052612629,.12542744,.22995749,.019968305,.061784655,,,,,,
78045,6946,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,23576.436,10.068003,.020556847,.086874336,.19647311,.14027488,.019410623,.034169585,,,,,,
51263,6994,31dec2018,3530,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1492.7813,7.3083963,.023572583,.006219679,.014760148,.17097898,0,.080075242,56,0,2,0,4201.5425,15.250962
15069,7017,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,20437.307,9.9251175,0,-.037706707,-.070891701,.24959113,.011813349,.02624831,55,0,5,0,10853.264,16.199976
51423,7022,31dec2018,7830,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,944.98584,6.8511701,0,.063859493,.14605056,.33177638,.018281536,.020808384,52,0,9,0,1604.2369,14.288158
51530,7034,30jun2018,6792,Finance,2018,.9461028,-.055404048,0,.7379784,.7379784,0,.073823527,338.66666,,,,,,
46703,7063,31dec2018,6798,Finance,2018,10856.507,9.2925196,0,.048233986,.080883406,.33815104,.042821158,.084794506,61,0,1,0,2968.8069,14.90367
45751,7065,31dec2018,6411,Finance,2018,18967.551,9.8504848,0,.072935537,.20247316,.26858878,.017569726,.062682062,57,0,5,0,15669.276,16.567213
34032,7085,31dec2018,3430,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,5095.3994,8.5360937,0,.097120993,-8.8833332,.56213558,.0092171142,.3110368,54,0,4,0,8935.1709,16.005507
51829,7092,30jun2018,6500,Finance,2018,53.671604,3.9828842,.1424222,-.19220856,-.25560746,0,.07218045,2.8425286,,,,,,
53727,7114,31mar2019,3600,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,55000.867,10.915104,.071350895,.037519388,.13823307,.19701396,.019219071,.20947263,,,,,,
39538,7116,31dec2018,3942,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,5792.2134,8.6642694,.036105618,-.1689245,-.83807057,.50061995,.05916775,.20918046,53,0,1,1,15373.462,16.548153
51925,7117,31dec2018,6552,Finance,2018,41.596027,3.7280047,0,.24329814,.34998715,.027566349,0,.023508178,,,,,,
51960,7124,31dec2018,3612,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,190.6866,5.2506313,.089351878,-.20999713,-.40649003,.1711811,0,.32283247,,,,,,
27617,7138,31jul2018,6512,Finance,2018,60.209835,4.0978355,0,.029699763,.038520001,.085938103,0,.090779118,,,,,,
52090,7146,30nov2018,2090,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,9642.8213,9.1739693,.0063644592,.046120666,.18711668,.48403591,.018398903,.018315522,59,1,2,0,11094.503,16.22196
64629,7152,31dec2018,8711,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2992.2661,8.0037861,.0015346808,.05540055,.10140822,.16661713,0,.14502521,49,0,5,0,10240.119,16.141825
43449,7154,31dec2018,5812,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,31385.451,10.354099,0,.15360153,-1.5888311,.87376237,.022251917,.078615442,50,0,3,0,9181.1143,16.03266
89915,7161,31dec2018,7359,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,1065.7389,6.9714236,0,.1340937,.29363734,.26433152,.022030652,.0021836064,,,,,,
17478,7163,31dec2018,7323,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,8750.7549,9.0768957,0,.1587268,2.1040788,.37867373,.0096812276,.42071149,58,0,5,0,3210.4351,14.981917
81061,7171,31mar2019,5122,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,56061.465,10.934204,.0020701876,.0010268131,.0063239494,.13050462,.0092283664,.046301272,59,1,17,0,15776.526,16.574034
52231,7183,31dec2018,3829,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,5.7583213,1.750646,.18526281,.093840696,.11724415,0,0,1.6124684,,,,,,
52250,7185,30sep2018,3567,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,132.67073,4.8878703,.015025228,.058911212,.06529732,0,0,3.4551039,,,,,,
60097,7228,30apr2019,3845,"Healthcare, Medical Equipment, and Drugs",2018,84854.93,11.348699,.025155099,.033963215,.061198737,.28182682,.022962686,.14004691,62,1,3,0,14577.677,16.495003
17005,7241,31dec2018,5912,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,88325.523,11.388784,0,.069693372,.17590407,.28384018,.027586207,.019515593,61,0,7,0,19891.879,16.805822
22752,7257,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,81585.813,11.309411,.11616898,.027244173,.069722742,.27779043,.033588059,.10706276,62,1,7,0,18981.023,16.758951
42796,7260,30jun2018,2721,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,2534.3513,7.8376932,0,.069213957,.18969208,.2557998,.034146342,.0082320776,63,1,12,0,7148.8604,15.782463
53074,7275,31mar2019,3823,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,152.36154,5.0262561,.021565987,-.01804986,-.029810488,.28189954,.0043115062,.034476019,50,0,1,0,,
62922,7277,31dec2018,6792,Finance,2018,3.5095866,1.2554983,0,.77724868,.94835377,0,.081972897,.91102123,,,,,,
27975,7279,31jan2019,6795,Finance,2018,24.254213,3.1885903,0,1.2822417,3.1879699,0,.10201613,11.990055,,,,,,
53197,7291,30apr2019,3678,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,850.37836,6.7456813,.041380063,.062452234,.090793654,.066164427,.010025063,.36742312,63,0,14,0,1259.9111,14.046552
87437,7295,30jun2018,5080,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,53.04768,3.9711912,0,.055430122,.098280787,.077798203,.0036968577,.012888242,,,,,,
89857,7309,31mar2019,1311,"Oil, Gas, and Coal Extraction and Products",2018,9.6569338,2.2676761,0,-.030862417,-.038205188,.067301221,0,.049757771,,,,,,
53373,7315,31dec2018,6211,Finance,2018,5.5939837,1.7216917,0,.3580083,.41385266,0,0,1.6659292,,,,,,
14696,7316,31jan2019,5945,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,2135.6624,7.666532,0,.16976587,-.25869447,1.1853954,0,.22722706,57,1,5,0,9495.585,16.066338
53613,7343,31aug2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,32808.133,10.398432,.051618747,.14401743,.27329358,.31508943,0,.1814899,56,0,6,0,12912.646,16.373718
24010,7366,31dec2018,4911,Utilities,2018,43365.813,10.677426,0,.0091068074,.05321892,.35705653,.043002825,.017011609,57,1,5,0,8834.4375,15.994168
53859,7368,31dec2018,4941,Utilities,2018,613.84338,6.4197397,0,.0344995,.099526562,.26304567,.021485843,.0075235865,,,,,,
54114,7401,31may2019,2520,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1373.6595,7.2252336,.038594119,.086583309,.19274752,.19317336,.021984734,.16771902,56,0,14,0,3815.4441,15.154568
54253,7420,31dec2018,3842,"Healthcare, Medical Equipment, and Drugs",2018,1564.297,7.3551917,.029712861,.015447886,.043814138,.28163856,.017801858,.089105107,59,1,10,0,1324.8507,14.09681
22592,7435,31dec2018,2670,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,35269.488,10.470774,.048700873,.12788585,.42013317,.36878407,.01996856,.1219505,63,1,6,0,6658.353,15.711383
24248,7437,31dec2018,4931,Utilities,2018,4716.5869,8.4588404,0,.033897638,.083260804,.2959252,.028778912,.020387666,57,1,8,0,2524.0266,14.741366
54704,7486,31mar2019,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,1460.8422,7.2867684,.041820262,.014109571,.045296878,.30469048,0,.029442554,61,0,10,0,4192.4316,15.248792
55029,7525,30sep2018,6798,Finance,2018,1339.806,7.2002802,0,.027907096,.086255565,.49302584,.039530575,.0071370145,,,,,,
76591,7526,31dec2018,2835,"Healthcare, Medical Equipment, and Drugs",2018,868.34503,6.7665892,.035973232,-.0087302765,-.035952691,.42802948,0,.040132791,59,0,9,0,3504.6401,15.069598
42614,7549,30sep2018,3728,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,2869.4973,7.9618921,.046802036,.045712925,.11634649,.30966139,0,.13519575,54,1,7,0,1846.8698,14.429003
22779,7585,31dec2018,3663,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,7620.8164,8.9386387,.069200777,-.018884016,.088978186,.54471248,.021363737,.18270893,57,1,10,0,,
28345,7620,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,9155.5098,9.1221113,0,-.031532079,-.067299381,.29575491,.032206118,.10847493,55,0,5,0,12122.514,16.310575
55678,7632,30jun2018,7011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,123.6795,4.8176937,0,-.012409071,.034767061,1.4243407,0,.25955239,,,,,,
65365,7636,31dec2018,3089,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,330.47864,5.8005419,0,.030465638,.11566687,.42432755,.027692307,.032425173,48,0,3,0,3696.5159,15.122901
69550,7637,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,33244.789,10.411654,.023959471,.01943792,.052300941,.40945309,0,.013601957,48,0,6,1,12088.273,16.307747
59408,7647,31dec2018,6020,Finance,2018,2118039.3,14.566001,0,.0079921661,.074470125,.19153361,.013211383,.20071267,58,1,8,0,20412.492,16.831657
84372,7648,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,7106.4482,8.8687582,.033446565,.030964201,.32962447,.39077607,0,.07545314,53,1,13,0,1577.6311,14.271435
13303,7658,31dec2018,3562,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,512.15448,6.2386265,0,.21047251,.34623435,.00090642768,0,.22600405,,,,,,
55862,7662,31may2019,2835,"Healthcare, Medical Equipment, and Drugs",2018,4.8493571,1.5788461,.26766226,-.28068161,-.33888119,0,0,.29990044,,,,,,
90377,7682,31dec2018,3829,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,287.54376,5.661375,.11855382,.097520493,.11510655,0,0,.60740644,69,0,11,0,2955.5247,14.899187
55993,7685,30jun2018,3669,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,65.792679,4.1865087,.094874546,.079012729,.098419733,.049391776,0,.051240209,,,,,,
78900,7696,31mar2019,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,74.36145,4.3089375,0,.032837648,-.031099234,1.8074191,.067658998,2.520174,,,,,,
25590,7733,30sep2018,4924,Utilities,2018,5666.7007,8.6423626,0,.04644718,.16638856,.39055479,.028970147,.10013537,65,0,5,0,5566.2822,15.532238
72338,7741,31dec2018,8051,"Healthcare, Medical Equipment, and Drugs",2018,1018.0828,6.9256763,0,.051257335,.079980023,.11559051,.031014113,.25905198,,,,,,
52337,7750,31dec2018,8062,"Healthcare, Medical Equipment, and Drugs",2018,21712.084,9.9856243,0,-.030104768,4.7891154,.6387428,0,.02682884,57,1,15,0,15671.183,16.567333
58501,7759,31dec2018,8200,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,338.89514,5.8256907,0,.03531713,.068549462,.17998558,0,.069163285,,,,,,
34497,7762,31dec2018,3480,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,382.40845,5.9464893,0,.10516348,.11822281,0,.055304173,.60637522,64,1,24,1,652.35431,13.388343
56945,7799,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,181.23114,5.1997733,.01741848,-.066302925,-.10846373,.070119627,.0086580086,.28177431,61,1,5,0,1761.0383,14.381414
64450,7849,30sep2018,4924,Utilities,2018,3647.4695,8.2017889,0,.033617098,.10679315,.36361268,.024614472,.00056694873,60,1,23,0,4145.8477,15.237617
47466,7866,31dec2018,2711,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,1949.566,7.5753622,0,.0022511883,.0052681495,.11915962,.0086486489,.30560598,59,0,6,0,5565.6772,15.532129
60986,7875,31dec2018,3990,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,30765.053,10.334135,.0067601213,.082956344,.19433427,.31846207,.028478965,.014876048,56,0,7,0,14096.437,16.461433
21207,7881,31dec2018,1040,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,19091.965,9.8570232,0,-.0029178623,-.0056555755,.19768517,.0066631129,.19268024,58,0,5,0,9736.9121,16.091434
34673,7882,31dec2018,5160,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,838.13751,6.7311821,0,.012428051,.020492073,.17776909,0,.078183971,61,0,12,0,2888.1807,14.876138
57665,7906,31may2019,3021,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,20923.82,9.9486437,0,.08577387,.19700366,.16906284,.010584958,.30333701,62,1,12,0,12664.611,16.354322
80863,7908,31mar2019,4813,Telephone and Television Transmission,2018,189502.16,12.152156,.0098700514,.04196829,.095898882,.17891991,.029052135,.038916204,,,,,,
57745,7911,31oct2018,2451,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,50.274361,3.9174953,0,.061128758,.069810607,0,.0088235298,1.1143303,,,,,,
61815,7912,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,19939.65,9.900466,0,-.052058112,-.11252013,.31695846,.013726836,.034339931,59,1,4,0,5695.856,15.555249
57809,7921,31oct2018,3569,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,3170.2698,8.0615721,.0153643,.086630143,.25599635,.4678494,.0087615438,.02718976,63,0,8,0,5931.8525,15.595847
57817,7922,31jan2019,5651,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,7534.4692,8.9272432,0,.053850893,.44728762,.33727664,.030014196,.17032017,56,0,18,0,4036.3364,15.210848
64311,7923,31dec2018,4011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,33156.309,10.408988,0,.15132593,.33033803,.28327405,.016839199,.019702464,56,1,3,0,10258.581,16.143625
28118,7938,31dec2018,1221,"Oil, Gas, and Coal Extraction and Products",2018,361.68423,5.8907714,0,.073065981,.1297027,.14926377,.025962815,.35283658,76,1,24,0,2969.835,14.904016
79611,7951,31jan2019,3873,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,599.21082,6.3956137,0,-.023590753,-.032370545,.038736869,.016993465,.50043011,60,1,17,0,4969.4814,15.418826
63706,7959,31oct2018,6792,Finance,2018,1.9739103,.68001652,0,3.3047976,67.557693,0,.0990991,,,,,,,
44206,7970,31dec2018,4931,Utilities,2018,33629.254,10.423152,0,.027277347,.089119107,.37033308,.030072808,.0010547998,61,1,2,0,8490.666,15.954478
38762,7974,31dec2018,4932,Utilities,2018,18533.68,9.8273449,0,.0064423373,.02976783,.45097363,.027269186,.0019273915,53,0,3,0,5239.2993,15.471699
23931,7977,31dec2018,4931,Utilities,2018,39951.723,10.595428,0,.026679061,.10021824,.36697653,.029931407,.0019326146,59,1,7,0,3801.3035,15.150854
58246,7982,31dec2018,6020,Finance,2018,128676.02,11.765053,0,.0086513869,.12845236,.08943975,.01601762,.5992977,63,1,10,0,7125.7295,15.779222
24766,7985,31dec2018,3812,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,32419.109,10.386503,.018300541,.057708278,.28589672,.43720824,.012707308,.47378862,56,1,8,0,21928.439,16.903296
58318,7991,31dec2018,3530,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,3214.7998,8.0755205,.023393502,.017328519,.049099836,.28441876,.0066362503,.22090973,56,0,3,0,2618.2429,14.778014
